EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursWorked
83,-0.09523809523809534,0,1.0,1.0,-1.0,0.5,-0.6,1.0,-0.5,-1.0,-1.0,0.2995260663507109,0.5555555555555554,-0.5714285714285712,-1.0,-0.6,0.33333333333333326,-0.7,-1.0,-0.5294117647058824,0.3333333333333335,-1.0,1.0,1.0,-0.33333333333333326,0.44055402615278805
84,-0.047619047619047894,0,1.0,0.0,0.9285714285714286,0.5,0.20000000000000018,1.0,-1.0,-0.5,-1.0,-0.412954186413902,-1.0,-0.857142857142857,-1.0,-0.3999999999999999,-0.6666666666666667,-0.44999999999999996,-0.7333333333333334,0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,0.7266001376462494
86,-0.4761904761904763,0,1.0,0.0,-0.8571428571428571,0.5,-0.6,1.0,0.0,0.75,-1.0,-0.6873091100579253,-0.7777777777777778,-0.9999999999999998,-1.0,-0.6499999999999999,-1.0,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,-1.0,1.0,-0.33333333333333326,0.3333333333333335,-0.16001376462491335
87,-0.1904761904761907,0,1.0,1.0,0.0714285714285714,-0.5,1.0,1.0,0.0,-0.25,1.0,-0.8383359662980516,-1.0,-0.7142857142857142,-0.33333333333333337,-0.1499999999999999,0.0,-0.19999999999999996,-1.0,0.5294117647058822,1.0,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.3577081899518233
88,-0.7619047619047621,0,1.0,0.0,0.357142857142857,0.5,-0.6,1.0,-1.0,0.0,-1.0,-0.5376513954713007,-0.7777777777777778,0.7142857142857144,-1.0,-0.8,-0.33333333333333337,-0.8,-1.0,-0.7647058823529411,-0.33333333333333326,1.0,0.3333333333333335,1.0,-0.33333333333333326,0.49182725395733007
89,0.09523809523809512,0,1.0,0.0,-0.4285714285714286,-0.5,-0.6,-1.0,-1.0,-0.5,1.0,-0.5283833596629806,0.33333333333333326,0.1428571428571428,0.33333333333333326,-0.6,-1.0,-0.75,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,-1.0,1.0,-0.33333333333333326,0.3333333333333335,-0.18599449415003377
90,0.38095238095238093,0,0.0,1.0,-1.0,0.0,0.20000000000000018,-1.0,-0.5,-0.5,1.0,-0.3865192206424434,-0.33333333333333337,-0.2857142857142856,-0.33333333333333337,-0.75,-0.33333333333333337,-1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.800240880935994
91,0.1428571428571428,0,1.0,0.0,-0.8571428571428571,0.5,-0.6,1.0,-1.0,-0.25,1.0,-0.9913638757240654,-0.5555555555555556,0.5714285714285716,-1.0,-0.19999999999999996,-1.0,-0.95,-1.0,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.6924466620784582
92,-0.4761904761904763,0,-1.0,1.0,0.5,0.5,-0.19999999999999996,1.0,-0.5,-0.75,0.0,-0.5021590310689837,-0.7777777777777778,0.5714285714285716,-1.0,-0.8,-0.6666666666666667,-0.8,-1.0,-0.7647058823529411,-0.33333333333333326,1.0,1.0,0.3333333333333335,-0.33333333333333326,0.025808671713696274
94,-0.3333333333333335,0,1.0,0.0,-0.9285714285714286,0.0,0.20000000000000018,1.0,-0.5,0.5,0.0,-0.5010005265929437,-0.7777777777777778,-0.7142857142857142,-1.0,-0.6,-1.0,-0.6,-1.0,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.36304198210598715
95,0.4285714285714284,0,1.0,1.0,-0.1428571428571429,0.5,0.20000000000000018,1.0,0.5,0.75,0.0,-0.0684570826750921,-0.33333333333333337,-0.2857142857142856,-0.33333333333333337,-0.25,-0.33333333333333337,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.3333333333333335,-0.9999999999999999,0.7363214039917416
96,-0.09523809523809534,0,1.0,0.0,-0.5,1.0,1.0,1.0,-0.5,0.0,-1.0,-0.5304897314375988,-0.11111111111111116,-0.857142857142857,-1.0,-0.35,-0.33333333333333337,-0.6499999999999999,-0.19999999999999996,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,0.5270130763936689
97,-0.4285714285714288,0,-1.0,1.0,0.7142857142857142,0.5,0.6000000000000001,1.0,-1.0,-1.0,0.0,-0.539652448657188,0.5555555555555554,0.4285714285714288,-0.33333333333333337,-0.8,-1.0,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,1.0,1.0,0.3333333333333335,1.0,-0.5901582931865104
98,-0.6190476190476191,0,1.0,1.0,0.9285714285714286,0.0,0.20000000000000018,-1.0,1.0,-0.5,0.0,-0.5637704054765666,-0.7777777777777778,-0.4285714285714284,1.0,-0.6,0.0,-0.6,-0.06666666666666665,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,-0.8060908465244319
99,0.1428571428571428,0,1.0,1.0,-0.9285714285714286,-0.5,0.20000000000000018,-1.0,-1.0,-0.5,1.0,-0.8816219062664561,-0.33333333333333337,-0.7142857142857142,0.33333333333333326,-0.29999999999999993,-0.33333333333333337,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.1736063317274601
100,-0.8571428571428572,1,0.0,0.0,-0.4285714285714286,0.0,0.20000000000000018,-1.0,0.5,0.0,1.0,0.7763033175355452,-0.7777777777777778,-0.857142857142857,-1.0,-0.85,0.6666666666666665,-0.85,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.31667240192704726
101,-0.14285714285714302,0,-1.0,-1.0,0.9285714285714286,0.0,-1.0,1.0,-0.5,-0.5,1.0,-0.8501316482359137,-0.11111111111111116,0.5714285714285716,-1.0,-0.6499999999999999,0.33333333333333326,-0.95,-1.0,-1.0,-0.9999999999999999,1.0,1.0,1.0,0.3333333333333335,-0.3460942876806601
102,-0.14285714285714302,0,0.0,0.0,-0.6428571428571428,0.0,-0.6,-1.0,-0.5,0.5,0.0,-0.6037914691943128,-0.11111111111111116,-0.7142857142857142,-0.33333333333333337,-0.19999999999999996,-0.33333333333333337,-0.35,-0.8666666666666667,0.4117647058823528,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.6256022023399856
103,0.8571428571428568,0,1.0,0.0,0.4285714285714286,0.5,-0.6,1.0,1.0,0.5,0.0,0.9117430226434966,-0.5555555555555556,0.0,-1.0,-0.25,-0.33333333333333337,-0.85,-0.8666666666666667,-0.7647058823529411,-0.9999999999999999,-1.0,1.0,0.3333333333333335,0.3333333333333335,0.08938403303510034
104,0.04761904761904745,0,1.0,0.0,-0.5,0.0,0.6000000000000001,1.0,-0.5,0.75,0.0,-0.570510795155345,-0.33333333333333337,-0.5714285714285712,-0.33333333333333337,-0.5,0.0,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.08757742601514096
105,-0.8571428571428572,0,-1.0,0.0,-1.0,1.0,-0.6,-1.0,-0.5,-0.25,1.0,-0.804739336492891,-0.7777777777777778,-0.5714285714285712,-1.0,-0.85,-0.33333333333333337,-0.85,-0.7333333333333334,-0.7647058823529411,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,-0.33333333333333326,0.6373881624225746
106,-0.2857142857142858,1,1.0,-1.0,0.9285714285714286,-0.5,-1.0,-1.0,1.0,-0.25,1.0,-0.5205897840968932,-0.7777777777777778,0.4285714285714288,-0.33333333333333337,-0.95,0.0,-0.95,-1.0,-1.0,-0.9999999999999999,1.0,1.0,0.3333333333333335,0.3333333333333335,-0.2083620096352372
107,-0.09523809523809534,0,1.0,0.0,-0.7142857142857143,0.0,-0.6,1.0,0.5,0.5,0.0,-0.880463401790416,0.33333333333333326,0.1428571428571428,-1.0,-0.1499999999999999,0.0,-0.75,-1.0,-0.6470588235294118,1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.8573640743289741
108,0.33333333333333304,0,-1.0,1.0,-0.9285714285714286,0.5,-0.19999999999999996,-1.0,-0.5,-0.5,0.0,-0.7834649815692469,-0.5555555555555556,-0.9999999999999998,-1.0,-0.6499999999999999,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,1.0,-0.22720233998623485
109,0.09523809523809512,1,0.0,0.0,0.0714285714285714,-1.0,0.20000000000000018,-1.0,-1.0,0.5,1.0,-0.8103212216956293,-0.7777777777777778,-0.9999999999999998,-1.0,-0.6,0.0,-0.6,-0.06666666666666665,-0.17647058823529416,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.18547832071575998
110,0.5238095238095237,0,1.0,0.0,-0.4285714285714286,0.0,0.20000000000000018,-1.0,0.0,-0.5,1.0,-0.06487625065824121,0.33333333333333326,-0.4285714285714284,-1.0,0.0,-0.33333333333333337,-0.8,-0.8666666666666667,-0.6470588235294118,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,0.2917240192704753
111,0.04761904761904745,1,1.0,0.0,-0.5,0.0,0.20000000000000018,-1.0,-1.0,-1.0,0.0,-0.197577672459189,-0.5555555555555556,0.2857142857142856,-1.0,-0.6,-0.33333333333333337,-0.7,-0.8666666666666667,-1.0,-0.33333333333333326,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.7085340674466623
113,-0.8571428571428572,1,1.0,-1.0,-0.3571428571428572,-0.5,-1.0,1.0,-1.0,-0.5,1.0,-0.5403896787783043,-0.7777777777777778,-0.857142857142857,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,0.07011355815554055
114,-0.4761904761904763,0,1.0,0.0,-1.0,0.0,-0.6,-1.0,-0.5,0.25,1.0,-0.40410742496050556,1.0,-0.857142857142857,-0.33333333333333337,-0.7,1.0,-0.85,-0.8666666666666667,-0.7647058823529411,1.0,-1.0,1.0,1.0,0.3333333333333335,-0.18134893324156875
117,-0.523809523809524,0,1.0,0.0,-0.9285714285714286,-0.5,0.20000000000000018,1.0,0.0,-0.25,1.0,-0.8052659294365456,-0.7777777777777778,-0.857142857142857,-1.0,-0.6499999999999999,-0.33333333333333337,-0.6499999999999999,-1.0,-0.17647058823529416,-0.33333333333333326,-1.0,-0.33333333333333326,1.0,0.3333333333333335,-0.19236063317274565
118,0.47619047619047583,0,1.0,1.0,-0.9285714285714286,0.0,1.0,1.0,-0.5,0.0,1.0,-0.5581885202738284,0.7777777777777777,-0.5714285714285712,-0.33333333333333337,0.30000000000000004,0.0,-0.75,-1.0,-1.0,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.26488300068823056
119,0.5714285714285712,0,1.0,0.0,-1.0,-0.5,-0.6,1.0,-1.0,0.75,0.0,-0.6739336492890995,-0.11111111111111116,0.5714285714285716,-0.33333333333333337,-0.09999999999999998,-0.33333333333333337,-0.6499999999999999,-1.0,-0.17647058823529416,0.3333333333333335,1.0,0.3333333333333335,1.0,-0.33333333333333326,-0.6335168616655191
120,-0.14285714285714302,0,1.0,1.0,0.0,-0.5,-0.6,1.0,-1.0,0.75,0.0,-0.08688783570300163,-0.11111111111111116,-0.857142857142857,-1.0,-0.7,-0.6666666666666667,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,0.2420853406744672
121,-0.23809523809523814,1,-1.0,0.0,-0.5714285714285714,0.0,-0.6,1.0,-1.0,1.0,1.0,-0.5146919431279621,0.7777777777777777,1.0,-0.33333333333333337,-0.55,0.0,-0.75,-1.0,-0.5294117647058824,0.3333333333333335,1.0,-0.9999999999999999,1.0,-0.33333333333333326,0.22651410874053735
122,0.7619047619047619,0,1.0,1.0,0.7857142857142856,0.0,-0.19999999999999996,1.0,-1.0,-0.5,1.0,-0.0058978409689309785,-0.5555555555555556,-0.7142857142857142,-1.0,0.5,0.0,-0.75,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,0.694941500344116
123,-0.7142857142857144,0,1.0,0.0,-1.0,0.0,-0.6,-1.0,1.0,-0.25,-1.0,-0.8011585044760401,-0.7777777777777778,0.0,1.0,-0.75,0.33333333333333326,-0.75,-1.0,-0.6470588235294118,0.3333333333333335,-1.0,1.0,0.3333333333333335,1.0,-0.4685134205092907
124,-0.4285714285714288,0,1.0,0.0,-0.8571428571428571,0.0,-0.6,-1.0,-0.5,-0.25,0.0,-0.47772511848341237,-0.7777777777777778,-0.7142857142857142,-1.0,-0.95,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.5841362697866477
126,-0.8095238095238098,0,1.0,0.0,0.0714285714285714,1.0,0.6000000000000001,1.0,-1.0,0.5,0.0,-0.7912585571353344,-0.7777777777777778,0.1428571428571428,0.33333333333333326,-0.9,0.0,-0.9,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.7040605643496212
127,-0.14285714285714302,0,1.0,0.0,-1.0,0.0,0.20000000000000018,-1.0,1.0,-1.0,0.0,0.9617693522906794,-0.7777777777777778,-0.857142857142857,-0.33333333333333337,-0.5,0.0,-0.5,0.19999999999999996,-1.0,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.1262904335856847
128,-0.4285714285714288,1,0.0,1.0,-0.8571428571428571,-0.5,-0.19999999999999996,1.0,0.0,0.5,1.0,-0.9873617693522907,1.0,0.1428571428571428,-1.0,-0.85,-0.33333333333333337,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.5080006882312453
129,-0.09523809523809534,0,1.0,0.0,-0.3571428571428572,-1.0,1.0,1.0,-1.0,0.75,-1.0,0.2987888362295945,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.09999999999999998,0.0,-0.09999999999999998,0.6000000000000001,1.0,0.3333333333333335,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-0.5129903647625595
130,0.04761904761904745,0,1.0,0.0,-0.6428571428571428,-0.5,0.20000000000000018,1.0,0.0,0.5,-1.0,-0.6500263296471828,0.5555555555555554,-0.5714285714285712,0.33333333333333326,-0.6,0.0,-0.75,-0.8666666666666667,-0.6470588235294118,-0.33333333333333326,-1.0,1.0,-0.33333333333333326,0.3333333333333335,-0.36046111493461774
131,0.1428571428571428,0,1.0,0.0,-0.9285714285714286,0.0,0.20000000000000018,-1.0,0.5,-0.25,-1.0,0.05550289626119009,-0.33333333333333337,-0.857142857142857,-0.33333333333333337,-0.6,-0.33333333333333337,-0.75,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,0.3333333333333335,0.5415519614590507
133,0.19047619047619024,0,1.0,1.0,-0.3571428571428572,-0.5,-0.6,-1.0,-1.0,0.75,-1.0,-0.6200105318588731,-0.7777777777777778,-0.9999999999999998,-1.0,0.25,-0.33333333333333337,0.25,-0.6,0.05882352941176472,0.3333333333333335,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.3967653131452167
134,0.04761904761904745,0,1.0,1.0,-0.6428571428571428,-0.5,-0.6,-1.0,-1.0,-0.5,0.0,-0.8274881516587678,0.33333333333333326,-0.7142857142857142,-1.0,0.0,-0.33333333333333337,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.8472986923606329
135,0.714285714285714,0,1.0,-1.0,-0.4285714285714286,0.0,-0.6,-1.0,-0.5,0.0,0.0,-0.4403370194839389,-0.11111111111111116,0.7142857142857144,-0.33333333333333337,0.20000000000000018,-0.33333333333333337,-0.8,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,1.0,-0.9999999999999999,-0.9999999999999999,-0.33333333333333326,-0.5855987611837574
136,-0.23809523809523814,0,-1.0,0.0,0.9285714285714286,0.0,0.20000000000000018,1.0,-1.0,-0.5,0.0,-0.5083728278041074,1.0,0.2857142857142856,-0.33333333333333337,-0.7,0.0,-0.85,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,-0.7394184445973844
137,-0.38095238095238115,0,1.0,0.0,-0.3571428571428572,0.5,-0.6,1.0,0.0,0.75,0.0,-0.8759347024749868,-0.7777777777777778,-0.4285714285714284,-0.33333333333333337,-0.35,-0.33333333333333337,-0.35,-0.6,0.4117647058823528,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-0.36261183757742543
139,0.19047619047619024,0,1.0,1.0,0.857142857142857,0.5,-0.6,1.0,-0.5,1.0,-1.0,-0.6874144286466561,-0.11111111111111116,0.0,-0.33333333333333337,-0.6,0.0,-0.75,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.7038024776324847
140,-0.6666666666666667,0,1.0,-1.0,-0.5714285714285714,-0.5,-1.0,1.0,-1.0,0.0,1.0,-0.19705107951553447,-0.7777777777777778,0.1428571428571428,-0.33333333333333337,-0.75,-0.33333333333333337,-0.75,-0.8666666666666667,-0.6470588235294118,1.0,-1.0,-0.33333333333333326,1.0,0.3333333333333335,0.6632828630419825
141,-0.09523809523809534,0,-1.0,0.0,-1.0,0.0,0.20000000000000018,1.0,0.0,-0.5,0.0,-0.8947867298578199,-0.33333333333333337,0.5714285714285716,-1.0,-0.25,0.6666666666666665,-0.35,0.33333333333333326,-0.17647058823529416,-0.33333333333333326,1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.2894872677219542
142,-0.38095238095238115,0,1.0,0.0,0.6428571428571428,-1.0,0.20000000000000018,1.0,0.0,-0.5,0.0,-0.6386519220642444,-0.7777777777777778,-0.7142857142857142,-0.33333333333333337,-0.8,-0.33333333333333337,-0.8,-0.6,-0.7647058823529411,0.3333333333333335,-1.0,1.0,-0.9999999999999999,0.3333333333333335,0.1354955264969031
143,-2.220446049250313e-16,0,0.0,0.0,0.7857142857142856,0.5,1.0,-1.0,-1.0,0.75,-1.0,-0.7832543443917852,-0.7777777777777778,0.2857142857142856,-0.33333333333333337,0.050000000000000044,0.6666666666666665,0.050000000000000044,-0.8666666666666667,-0.2941176470588236,-0.9999999999999999,1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.2896593255333788
144,0.8095238095238093,0,0.0,0.0,0.357142857142857,0.5,-0.6,-1.0,0.0,0.75,0.0,-0.5458662453923118,1.0,-0.5714285714285712,-1.0,0.8,-0.6666666666666667,-0.6499999999999999,-0.06666666666666665,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,-0.28337921541637945
145,-0.4285714285714288,0,1.0,1.0,-0.7142857142857143,0.5,0.20000000000000018,-1.0,-0.5,0.0,1.0,-0.5364928909952607,-1.0,-0.1428571428571428,-0.33333333333333337,-0.7,-0.33333333333333337,-0.75,-0.4666666666666667,-0.5294117647058824,0.3333333333333335,-1.0,-0.33333333333333326,0.3333333333333335,0.3333333333333335,-0.5775120440467996
146,0.09523809523809512,0,1.0,0.0,-0.5714285714285714,0.0,1.0,-1.0,0.0,0.5,0.0,-0.8132701421800947,-0.7777777777777778,-0.5714285714285712,-1.0,-0.5,-0.33333333333333337,-0.5,-1.0,-0.17647058823529416,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,0.3333333333333335,-0.5864590502408804
147,-0.523809523809524,0,1.0,0.0,-0.5714285714285714,0.0,0.20000000000000018,1.0,0.0,-1.0,-1.0,0.15302790942601363,-0.7777777777777778,-0.7142857142857142,-1.0,-0.5,-0.33333333333333337,-0.5,-0.8666666666666667,-0.05882352941176472,-0.33333333333333326,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.6995870612525803
148,-0.6666666666666667,1,1.0,0.0,-0.7142857142857143,-0.5,-0.6,-1.0,0.0,-0.5,0.0,-0.826119010005266,0.11111111111111116,-0.7142857142857142,-1.0,-0.7,0.0,-0.9,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,0.3333333333333335,0.05600481761872045
149,0.6190476190476191,0,1.0,0.0,0.7857142857142856,-0.5,-0.6,-1.0,-0.5,1.0,0.0,-0.7508162190626646,-0.5555555555555556,0.4285714285714288,-1.0,0.40000000000000013,-0.33333333333333337,-0.75,-1.0,-0.5294117647058824,-0.33333333333333326,1.0,1.0,0.3333333333333335,0.3333333333333335,-0.4562112869924291
150,0.2857142857142856,0,1.0,0.0,-0.9285714285714286,0.0,0.20000000000000018,-1.0,-1.0,0.75,0.0,-0.5693522906793049,-0.33333333333333337,-0.5714285714285712,-0.33333333333333337,-0.6,0.33333333333333326,-0.9,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,-0.9999999999999999,1.0,-0.33333333333333326,-0.1870268410185818
151,0.6190476190476191,0,1.0,0.0,-0.2142857142857143,0.0,0.20000000000000018,1.0,-0.5,0.5,0.0,-0.5925223802001054,-0.5555555555555556,-0.9999999999999998,-0.33333333333333337,0.55,0.0,-0.75,-0.8666666666666667,-0.5294117647058824,0.3333333333333335,-1.0,1.0,1.0,-0.9999999999999999,-0.4900206469373707
152,0.1428571428571428,0,0.0,1.0,-0.3571428571428572,0.0,-0.19999999999999996,-1.0,-0.5,-1.0,-1.0,-0.8074776197998947,-0.5555555555555556,-0.7142857142857142,-0.33333333333333337,-0.04999999999999993,-1.0,-0.75,-1.0,-0.7647058823529411,-0.33333333333333326,-1.0,-0.9999999999999999,0.3333333333333335,0.3333333333333335,-0.20268410185822416
153,-0.4285714285714288,0,1.0,1.0,0.7142857142857142,0.0,-0.19999999999999996,1.0,-1.0,0.75,1.0,-0.8528699315429173,-0.5555555555555556,0.2857142857142856,-0.33333333333333337,-0.44999999999999996,0.6666666666666665,-0.75,-1.0,-0.7647058823529411,0.3333333333333335,1.0,0.3333333333333335,1.0,0.3333333333333335,-0.7238472126634545
154,0.9999999999999996,0,1.0,0.0,-0.3571428571428572,0.0,-0.6,-1.0,-1.0,0.0,0.0,-0.8672985781990522,0.11111111111111116,0.0,-0.33333333333333337,0.6500000000000001,0.33333333333333326,0.4500000000000002,0.46666666666666656,0.17647058823529416,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.21722298692360598
155,0.33333333333333304,0,1.0,1.0,0.2857142857142856,0.5,-0.19999999999999996,-1.0,-1.0,0.75,-1.0,-0.6736176935229068,-0.5555555555555556,-0.5714285714285712,-1.0,-0.04999999999999993,0.6666666666666665,-0.5,-1.0,-0.05882352941176472,-0.33333333333333326,-1.0,0.3333333333333335,0.3333333333333335,-0.33333333333333326,-0.5582415691672398
156,0.1428571428571428,0,0.0,0.0,0.2142857142857142,0.5,1.0,1.0,0.5,0.75,0.0,0.2845708267509215,-1.0,-0.7142857142857142,0.33333333333333326,-0.6499999999999999,-0.33333333333333337,-0.7,-1.0,-0.5294117647058824,0.3333333333333335,-1.0,1.0,1.0,1.0,0.6955437026841023
157,-0.7142857142857144,1,1.0,0.0,0.857142857142857,-0.5,0.20000000000000018,1.0,-1.0,0.5,1.0,-0.008636124275934742,-0.7777777777777778,-0.1428571428571428,-0.33333333333333337,-0.7,-1.0,-0.75,-0.8666666666666667,-0.5294117647058824,-0.33333333333333326,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,-0.6929628355127317
158,-0.23809523809523814,1,0.0,0.0,-0.7142857142857143,0.0,0.20000000000000018,1.0,-0.5,0.5,-1.0,0.34123222748815163,-1.0,0.2857142857142856,-0.33333333333333337,-0.85,0.0,-0.9,-0.8666666666666667,-1.0,0.3333333333333335,1.0,1.0,0.3333333333333335,-0.33333333333333326,-0.01428079834824425
160,0.04761904761904745,0,1.0,1.0,0.7857142857142856,0.5,-0.19999999999999996,-1.0,-1.0,0.75,0.0,-0.7395471300684571,-1.0,0.0,-0.33333333333333337,0.050000000000000044,-0.33333333333333337,0.0,-0.8666666666666667,0.4117647058823528,-0.33333333333333326,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,-0.6810908465244319
161,-0.6190476190476191,0,1.0,0.0,-0.8571428571428571,-0.5,0.20000000000000018,-1.0,0.5,-1.0,-1.0,-0.84971037388099,-0.7777777777777778,0.8571428571428572,-1.0,-0.85,-0.33333333333333337,-0.85,-1.0,-0.7647058823529411,1.0,1.0,-0.9999999999999999,1.0,-0.9999999999999999,-0.17188575361321368
